ts,server,online,count
1781549901,AltarExtra,1,19
1781550035,AltarExtra,1,19
1781550137,AltarExtra,1,16
1781550262,AltarExtra,1,17
1781550381,AltarExtra,1,17
1781550500,AltarExtra,1,17
1781550519,AltarExtra,1,17
1781550621,AltarExtra,1,16
1781550745,AltarExtra,1,18
1781550867,AltarExtra,1,17
1781550978,AltarExtra,1,18
1781551105,AltarExtra,1,19
1781551184,AltarExtra,1,19
1781551227,AltarExtra,1,20
1781551341,AltarExtra,1,20
1781551408,AltarExtra,1,20
1781551408,TechMines,1,224
1781551408,Altarly,1,23
1781551408,CreakGens,1,48
1781551408,DovyGens,1,36
1781551462,AltarExtra,1,21
1781551462,TechMines,1,224
1781551462,Altarly,1,24
1781551462,CreakGens,1,47
1781551462,DovyGens,1,36
1781551574,AltarExtra,1,21
1781551574,TechMines,1,226
1781551574,Altarly,1,23
1781551574,CreakGens,1,47
1781551574,DovyGens,1,36
1781551694,AltarExtra,1,22
1781551694,TechMines,1,225
1781551694,Altarly,1,23
1781551694,CreakGens,1,49
1781551694,DovyGens,1,35
1781551832,AltarExtra,1,24
1781551832,TechMines,1,220
1781551832,Altarly,1,25
1781551832,CreakGens,1,54
1781551832,DovyGens,1,38
1781551933,AltarExtra,1,24
1781551933,TechMines,1,218
1781551933,Altarly,1,27
1781551933,CreakGens,1,51
1781551933,DovyGens,1,37
1781552058,AltarExtra,1,26
1781552058,TechMines,1,219
1781552058,Altarly,1,27
1781552058,CreakGens,1,48
1781552058,DovyGens,1,35
1781552179,AltarExtra,1,25
1781552179,TechMines,1,219
1781552179,Altarly,1,26
1781552179,CreakGens,1,51
1781552179,DovyGens,1,34
1781552304,AltarExtra,1,26
1781552304,TechMines,1,219
1781552304,Altarly,1,28
1781552304,CreakGens,1,47
1781552304,DovyGens,1,32
1781552418,AltarExtra,1,23
1781552418,TechMines,1,216
1781552418,Altarly,1,28
1781552418,CreakGens,1,45
1781552418,DovyGens,1,32
1781552537,AltarExtra,1,23
1781552537,TechMines,1,211
1781552537,Altarly,1,27
1781552537,CreakGens,1,48
1781552537,DovyGens,1,28
1781552661,AltarExtra,1,24
1781552661,TechMines,1,210
1781552661,Altarly,1,30
1781552661,CreakGens,1,51
1781552661,DovyGens,1,28
1781552776,AltarExtra,1,23
1781552776,TechMines,1,206
1781552776,Altarly,1,31
1781552776,CreakGens,1,51
1781552776,DovyGens,1,29
1781552900,AltarExtra,1,24
1781552900,TechMines,1,205
1781552900,Altarly,1,30
1781552900,CreakGens,1,47
1781552900,DovyGens,1,30
1781553026,AltarExtra,1,23
1781553026,TechMines,1,209
1781553026,Altarly,1,32
1781553026,CreakGens,1,48
1781553026,DovyGens,1,30
1781553135,AltarExtra,1,25
1781553135,TechMines,1,210
1781553135,Altarly,1,31
1781553135,CreakGens,1,47
1781553135,DovyGens,1,32
1781553260,AltarExtra,1,26
1781553260,TechMines,1,211
1781553260,Altarly,1,31
1781553260,CreakGens,1,47
1781553260,DovyGens,1,33
1781553373,AltarExtra,1,29
1781553373,TechMines,1,206
1781553373,Altarly,1,32
1781553373,CreakGens,1,47
1781553373,DovyGens,1,32
1781553501,AltarExtra,1,32
1781553501,TechMines,1,205
1781553501,Altarly,1,31
1781553501,CreakGens,1,46
1781553501,DovyGens,1,33
1781553632,AltarExtra,1,35
1781553632,TechMines,1,205
1781553632,Altarly,1,29
1781553632,CreakGens,1,47
1781553632,DovyGens,1,33
1781553748,AltarExtra,1,35
1781553748,TechMines,1,202
1781553748,Altarly,1,31
1781553748,CreakGens,1,45
1781553748,DovyGens,1,33
1781553857,AltarExtra,1,34
1781553857,TechMines,1,203
1781553857,Altarly,1,31
1781553857,CreakGens,1,49
1781553857,DovyGens,1,33
1781553971,AltarExtra,1,32
1781553971,TechMines,1,204
1781553971,Altarly,1,34
1781553971,CreakGens,1,48
1781553971,DovyGens,1,31
1781553984,AltarExtra,1,32
1781553984,TechMines,1,204
1781553984,Altarly,1,34
1781553984,CreakGens,1,49
1781553984,DovyGens,1,31
1781554094,AltarExtra,1,32
1781554094,TechMines,1,204
1781554094,Altarly,1,32
1781554094,CreakGens,1,52
1781554094,DovyGens,1,31
1781554217,AltarExtra,1,28
1781554217,TechMines,1,203
1781554217,Altarly,1,35
1781554217,CreakGens,1,48
1781554217,DovyGens,1,31
1781554346,AltarExtra,1,28
1781554346,TechMines,1,209
1781554346,Altarly,1,38
1781554346,CreakGens,1,50
1781554346,DovyGens,1,31
1781554464,AltarExtra,1,25
1781554464,TechMines,1,213
1781554464,Altarly,1,36
1781554464,CreakGens,1,48
1781554464,DovyGens,1,31
1781554579,AltarExtra,1,25
1781554579,TechMines,1,213
1781554579,Altarly,1,42
1781554579,CreakGens,1,49
1781554579,DovyGens,1,33
1781554700,AltarExtra,1,24
1781554700,TechMines,1,212
1781554700,Altarly,1,41
1781554700,CreakGens,1,50
1781554700,DovyGens,1,33
1781554823,AltarExtra,1,25
1781554823,TechMines,1,213
1781554823,Altarly,1,38
1781554823,CreakGens,1,49
1781554823,DovyGens,1,34
1781554936,AltarExtra,1,24
1781554936,TechMines,1,211
1781554936,Altarly,1,39
1781554936,CreakGens,1,52
1781554936,DovyGens,1,37
1781555059,AltarExtra,1,25
1781555059,TechMines,1,211
1781555059,Altarly,1,38
1781555059,CreakGens,1,53
1781555059,DovyGens,1,39
1781555179,AltarExtra,1,25
1781555179,TechMines,1,209
1781555179,Altarly,1,41
1781555179,CreakGens,1,53
1781555179,DovyGens,1,37
1781555299,AltarExtra,1,24
1781555299,TechMines,1,209
1781555299,Altarly,1,40
1781555299,CreakGens,1,50
1781555299,DovyGens,1,37
1781555423,AltarExtra,1,25
1781555423,TechMines,1,208
1781555423,Altarly,1,38
1781555423,CreakGens,1,46
1781555423,DovyGens,1,37
1781555533,AltarExtra,1,24
1781555533,TechMines,1,206
1781555533,Altarly,1,36
1781555533,CreakGens,1,45
1781555533,DovyGens,1,35
1781555665,AltarExtra,1,24
1781555665,TechMines,1,204
1781555665,Altarly,1,34
1781555665,CreakGens,1,45
1781555665,DovyGens,1,35
1781555778,AltarExtra,1,24
1781555778,TechMines,1,202
1781555778,Altarly,1,32
1781555778,CreakGens,1,46
1781555778,DovyGens,1,35
1781555901,AltarExtra,1,25
1781555901,TechMines,1,203
1781555901,Altarly,1,31
1781555901,CreakGens,1,45
1781555901,DovyGens,1,34
1781556031,AltarExtra,1,25
1781556031,TechMines,1,201
1781556031,Altarly,1,33
1781556031,CreakGens,1,46
1781556031,DovyGens,1,33
1781556137,AltarExtra,1,24
1781556137,TechMines,1,199
1781556137,Altarly,1,31
1781556137,CreakGens,1,46
1781556137,DovyGens,1,34
1781556264,AltarExtra,1,27
1781556264,TechMines,1,199
1781556264,Altarly,1,29
1781556264,CreakGens,1,49
1781556264,DovyGens,1,36
1781556384,AltarExtra,1,25
1781556384,TechMines,1,202
1781556384,Altarly,1,24
1781556384,CreakGens,1,49
1781556384,DovyGens,1,35
1781556499,AltarExtra,1,28
1781556499,TechMines,1,202
1781556499,Altarly,1,26
1781556499,CreakGens,1,52
1781556499,DovyGens,1,35
1781556620,AltarExtra,1,33
1781556620,TechMines,1,203
1781556620,Altarly,1,27
1781556743,AltarExtra,1,33
1781556743,TechMines,1,202
1781556743,Altarly,1,26
1781556743,CreakGens,1,58
1781556743,DovyGens,1,33
1781556853,AltarExtra,1,33
1781556853,TechMines,1,196
1781556853,Altarly,1,28
1781556853,CreakGens,1,57
1781556853,DovyGens,1,34
1781556980,AltarExtra,1,32
1781556980,TechMines,1,203
1781556980,Altarly,1,28
1781556980,CreakGens,1,58
1781556980,DovyGens,1,34
1781557105,AltarExtra,1,30
1781557105,TechMines,1,206
1781557105,Altarly,1,26
1781557105,CreakGens,1,57
1781557105,DovyGens,1,33
1781557224,AltarExtra,1,31
1781557224,TechMines,1,202
1781557224,Altarly,1,26
1781557224,CreakGens,1,57
1781557224,DovyGens,1,30
1781557334,AltarExtra,1,31
1781557334,TechMines,1,201
1781557334,Altarly,1,29
1781557334,CreakGens,1,59
1781557334,DovyGens,1,31
1781557461,AltarExtra,1,34
1781557461,TechMines,1,202
1781557461,Altarly,1,27
1781557461,CreakGens,1,61
1781557461,DovyGens,1,32
1781557584,AltarExtra,1,32
1781557584,TechMines,1,201
1781557584,Altarly,1,29
1781557584,CreakGens,1,58
1781557584,DovyGens,1,31
1781557701,AltarExtra,1,34
1781557701,TechMines,1,200
1781557701,Altarly,1,31
1781557701,CreakGens,1,60
1781557701,DovyGens,1,32
1781557827,AltarExtra,1,35
1781557827,TechMines,1,201
1781557827,Altarly,1,32
1781557827,CreakGens,1,57
1781557827,DovyGens,1,29
1781557939,AltarExtra,1,34
1781557939,TechMines,1,196
1781557939,Altarly,1,30
1781557939,CreakGens,1,56
1781557939,DovyGens,1,27
1781558062,AltarExtra,1,36
1781558062,TechMines,1,198
1781558062,Altarly,1,30
1781558062,CreakGens,1,51
1781558062,DovyGens,1,26
1781558175,AltarExtra,1,34
1781558175,TechMines,1,199
1781558175,Altarly,1,33
1781558175,CreakGens,1,51
1781558175,DovyGens,1,27
1781558299,AltarExtra,1,36
1781558299,TechMines,1,201
1781558299,Altarly,1,33
1781558299,CreakGens,1,53
1781558299,DovyGens,1,28
1781558419,AltarExtra,1,37
1781558419,TechMines,1,203
1781558419,Altarly,1,33
1781558419,CreakGens,1,52
1781558419,DovyGens,1,29
1781558544,AltarExtra,1,35
1781558544,TechMines,1,203
1781558544,Altarly,1,28
1781558544,CreakGens,1,51
1781558544,DovyGens,1,27
1781558654,AltarExtra,1,34
1781558654,TechMines,1,202
1781558654,Altarly,1,28
1781558654,CreakGens,1,48
1781558654,DovyGens,1,26
1781558772,AltarExtra,1,37
1781558772,TechMines,1,205
1781558772,Altarly,1,29
1781558772,CreakGens,1,46
1781558772,DovyGens,1,25
1781558899,AltarExtra,1,36
1781558899,TechMines,1,203
1781558899,Altarly,1,30
1781558899,CreakGens,1,45
1781558899,DovyGens,1,27
1781559026,AltarExtra,1,37
1781559026,TechMines,1,201
1781559026,Altarly,1,29
1781559026,CreakGens,1,45
1781559026,DovyGens,1,28
1781559140,AltarExtra,1,38
1781559140,TechMines,1,198
1781559140,Altarly,1,28
1781559140,CreakGens,1,44
1781559140,DovyGens,1,28
1781559259,AltarExtra,1,39
1781559259,TechMines,1,198
1781559259,Altarly,1,25
1781559259,CreakGens,1,43
1781559259,DovyGens,1,30
1781559378,AltarExtra,1,41
1781559378,TechMines,1,199
1781559378,Altarly,1,25
1781559378,CreakGens,1,44
1781559378,DovyGens,1,30
1781559495,AltarExtra,1,44
1781559495,TechMines,1,201
1781559495,Altarly,1,25
1781559495,CreakGens,1,44
1781559495,DovyGens,1,29
1781559618,AltarExtra,1,45
1781559618,TechMines,1,199
1781559618,Altarly,1,27
1781559618,CreakGens,1,40
1781559618,DovyGens,1,28
1781559738,AltarExtra,1,45
1781559738,TechMines,1,201
1781559738,Altarly,1,30
1781559738,CreakGens,1,40
1781559738,DovyGens,1,26
1781559856,AltarExtra,1,45
1781559856,TechMines,1,199
1781559856,Altarly,1,26
1781559856,CreakGens,1,41
1781559856,DovyGens,1,26
1781559980,AltarExtra,1,48
1781559980,TechMines,1,198
1781559980,Altarly,1,26
1781559980,CreakGens,1,41
1781559980,DovyGens,1,27
1781560093,AltarExtra,1,48
1781560093,TechMines,1,198
1781560093,Altarly,1,24
1781560093,CreakGens,1,42
1781560093,DovyGens,1,26
1781560222,AltarExtra,1,47
1781560222,TechMines,1,192
1781560222,Altarly,1,27
1781560222,CreakGens,1,42
1781560222,DovyGens,1,23
1781560334,AltarExtra,1,48
1781560334,TechMines,1,190
1781560334,Altarly,1,29
1781560334,CreakGens,1,44
1781560334,DovyGens,1,22
1781560461,AltarExtra,1,47
1781560461,TechMines,1,193
1781560461,Altarly,1,30
1781560461,CreakGens,1,44
1781560461,DovyGens,1,26
1781560578,AltarExtra,1,47
1781560578,TechMines,1,190
1781560578,Altarly,1,31
1781560578,CreakGens,1,38
1781560578,DovyGens,1,26
1781560789,AltarExtra,1,52
1781560789,TechMines,1,191
1781560789,Altarly,1,39
1781560789,CreakGens,1,38
1781560789,DovyGens,1,26
1781560826,AltarExtra,1,54
1781560826,TechMines,1,189
1781560826,Altarly,1,38
1781560826,CreakGens,1,38
1781560826,DovyGens,1,28
1781560933,AltarExtra,1,53
1781560933,TechMines,1,191
1781560933,Altarly,1,29
1781560933,CreakGens,1,37
1781560933,DovyGens,1,29
1781561055,AltarExtra,1,57
1781561055,TechMines,1,191
1781561055,Altarly,1,29
1781561055,CreakGens,1,40
1781561055,DovyGens,1,28
1781561175,AltarExtra,1,56
1781561175,TechMines,1,191
1781561175,Altarly,1,30
1781561175,CreakGens,1,41
1781561175,DovyGens,1,29
1781561359,AltarExtra,1,62
1781561359,TechMines,1,192
1781561359,Altarly,1,27
1781561359,CreakGens,1,41
1781561359,DovyGens,1,26
1781561419,AltarExtra,1,62
1781561419,TechMines,1,191
1781561419,Altarly,1,26
1781561419,CreakGens,1,39
1781561419,DovyGens,1,26
1781561540,AltarExtra,1,64
1781561540,TechMines,1,193
1781561540,Altarly,1,25
1781561540,CreakGens,1,40
1781561540,DovyGens,1,25
1781561661,AltarExtra,1,71
1781561661,TechMines,1,196
1781561661,Altarly,1,24
1781561661,CreakGens,1,41
1781561661,DovyGens,1,26
1781561782,AltarExtra,1,78
1781561782,TechMines,1,199
1781561782,Altarly,1,25
1781561782,CreakGens,1,41
1781561782,DovyGens,1,25
1781561893,AltarExtra,1,84
1781561893,TechMines,1,202
1781561893,Altarly,1,25
1781561893,CreakGens,1,44
1781561893,DovyGens,1,25
1781562022,AltarExtra,1,87
1781562022,TechMines,1,206
1781562022,Altarly,1,27
1781562022,CreakGens,1,41
1781562022,DovyGens,1,24
1781562140,AltarExtra,1,89
1781562140,TechMines,1,207
1781562140,Altarly,1,26
1781562140,CreakGens,1,45
1781562140,DovyGens,1,24
1781562260,AltarExtra,1,94
1781562260,TechMines,1,205
1781562260,Altarly,1,27
1781562260,CreakGens,1,45
1781562260,DovyGens,1,27
1781562380,AltarExtra,1,92
1781562380,TechMines,1,207
1781562380,Altarly,1,25
1781562380,CreakGens,1,42
1781562380,DovyGens,1,29
1781562497,AltarExtra,1,92
1781562497,TechMines,1,208
1781562497,Altarly,1,24
1781562497,CreakGens,1,40
1781562497,DovyGens,1,28
1781562519,AltarExtra,1,92
1781562519,TechMines,1,210
1781562519,Altarly,1,23
1781562519,CreakGens,1,40
1781562519,DovyGens,1,29
1781562626,AltarExtra,1,92
1781562626,TechMines,1,210
1781562626,Altarly,1,25
1781562626,CreakGens,1,39
1781562626,DovyGens,1,28
1781562737,AltarExtra,1,83
1781562737,TechMines,1,211
1781562737,Altarly,1,32
1781562737,CreakGens,1,39
1781562737,DovyGens,1,29
1781562853,AltarExtra,1,82
1781562853,TechMines,1,209
1781562853,Altarly,1,32
1781562853,CreakGens,1,40
1781562853,DovyGens,1,29
1781562971,AltarExtra,1,79
1781562971,TechMines,1,204
1781562971,Altarly,1,30
1781562971,CreakGens,1,40
1781562971,DovyGens,1,27
1781563099,AltarExtra,1,82
1781563099,TechMines,1,200
1781563099,Altarly,1,28
1781563099,CreakGens,1,41
1781563099,DovyGens,1,26
1781563224,AltarExtra,1,80
1781563224,TechMines,1,202
1781563224,Altarly,1,27
1781563224,CreakGens,1,43
1781563224,DovyGens,1,26
1781563334,AltarExtra,1,77
1781563334,TechMines,1,204
1781563334,Altarly,1,27
1781563334,CreakGens,1,43
1781563334,DovyGens,1,27
1781563452,AltarExtra,1,75
1781563452,TechMines,1,201
1781563452,Altarly,1,29
1781563452,CreakGens,1,44
1781563452,DovyGens,1,26
1781563580,AltarExtra,1,71
1781563580,TechMines,1,206
1781563580,Altarly,1,29
1781563580,CreakGens,1,48
1781563580,DovyGens,1,26
1781563695,AltarExtra,1,68
1781563695,TechMines,1,203
1781563695,Altarly,1,28
1781563695,CreakGens,1,47
1781563695,DovyGens,1,30
1781563817,AltarExtra,1,66
1781563817,TechMines,1,202
1781563817,Altarly,1,30
1781563817,CreakGens,1,50
1781563817,DovyGens,1,33
1781563937,AltarExtra,1,65
1781563937,TechMines,1,199
1781563937,Altarly,1,32
1781563937,CreakGens,1,49
1781563937,DovyGens,1,32
1781564053,AltarExtra,1,66
1781564053,TechMines,1,201
1781564053,Altarly,1,33
1781564053,CreakGens,1,49
1781564053,DovyGens,1,32
1781564174,AltarExtra,1,66
1781564174,TechMines,1,196
1781564174,Altarly,1,33
1781564174,CreakGens,1,50
1781564174,DovyGens,1,31
1781564300,AltarExtra,1,59
1781564300,TechMines,1,194
1781564300,Altarly,1,33
1781564300,CreakGens,1,50
1781564300,DovyGens,1,34
1781564433,AltarExtra,1,60
1781564433,TechMines,1,198
1781564433,Altarly,1,35
1781564433,CreakGens,1,46
1781564433,DovyGens,1,33
1781564541,AltarExtra,1,60
1781564541,TechMines,1,192
1781564541,Altarly,1,36
1781564541,CreakGens,1,47
1781564541,DovyGens,1,32
1781564653,AltarExtra,1,54
1781564653,TechMines,1,191
1781564653,Altarly,1,35
1781564653,CreakGens,1,48
1781564653,DovyGens,1,34
1781564779,AltarExtra,1,54
1781564779,TechMines,1,193
1781564779,Altarly,1,33
1781564779,CreakGens,1,49
1781564779,DovyGens,1,33
1781564894,AltarExtra,1,53
1781564894,TechMines,1,194
1781564894,Altarly,1,34
1781564894,CreakGens,1,43
1781564894,DovyGens,1,37
1781565020,AltarExtra,1,53
1781565020,TechMines,1,195
1781565020,Altarly,1,32
1781565020,CreakGens,1,40
1781565020,DovyGens,1,37
1781565132,AltarExtra,1,54
1781565132,TechMines,1,197
1781565132,Altarly,1,32
1781565132,CreakGens,1,42
1781565132,DovyGens,1,35
1781565258,AltarExtra,1,55
1781565258,TechMines,1,197
1781565258,Altarly,1,27
1781565258,CreakGens,1,42
1781565258,DovyGens,1,35
1781565378,AltarExtra,1,54
1781565378,TechMines,1,198
1781565378,Altarly,1,30
1781565378,CreakGens,1,41
1781565378,DovyGens,1,34
1781565498,AltarExtra,1,55
1781565498,TechMines,1,197
1781565498,Altarly,1,32
1781565498,CreakGens,1,41
1781565498,DovyGens,1,36
1781565615,AltarExtra,1,52
1781565615,TechMines,1,193
1781565615,Altarly,1,32
1781565615,CreakGens,1,42
1781565615,DovyGens,1,33
1781565732,AltarExtra,1,49
1781565732,TechMines,1,190
1781565732,Altarly,1,33
1781565732,CreakGens,1,39
1781565732,DovyGens,1,33
1781565857,AltarExtra,1,48
1781565857,TechMines,1,190
1781565857,Altarly,1,33
1781565857,CreakGens,1,40
1781565857,DovyGens,1,31
1781565973,AltarExtra,1,49
1781565973,TechMines,1,191
1781565973,Altarly,1,32
1781565973,CreakGens,1,42
1781565973,DovyGens,1,32
1781566097,AltarExtra,1,50
1781566097,TechMines,1,189
1781566097,Altarly,1,32
1781566097,CreakGens,1,42
1781566097,DovyGens,1,30
1781566224,AltarExtra,1,49
1781566224,TechMines,1,191
1781566224,Altarly,1,32
1781566224,CreakGens,1,39
1781566224,DovyGens,1,29
1781566333,AltarExtra,1,46
1781566333,TechMines,1,189
1781566333,Altarly,1,32
1781566333,CreakGens,1,40
1781566333,DovyGens,1,28
1781566451,AltarExtra,1,45
1781566451,TechMines,1,189
1781566451,Altarly,1,31
1781566451,CreakGens,1,43
1781566451,DovyGens,1,30
1781566579,AltarExtra,1,43
1781566579,TechMines,1,190
1781566579,Altarly,1,29
1781566579,CreakGens,1,39
1781566579,DovyGens,1,30
1781566700,AltarExtra,1,41
1781566700,TechMines,1,191
1781566700,Altarly,1,29
1781566700,CreakGens,1,34
1781566700,DovyGens,1,32
1781566817,AltarExtra,1,42
1781566817,TechMines,1,190
1781566817,Altarly,1,29
1781566817,CreakGens,1,33
1781566817,DovyGens,1,31
1781566934,AltarExtra,1,41
1781566934,TechMines,1,191
1781566934,Altarly,1,30
1781566934,CreakGens,1,32
1781566934,DovyGens,1,32
1781567057,AltarExtra,1,41
1781567057,TechMines,1,191
1781567057,Altarly,1,30
1781567057,CreakGens,1,33
1781567057,DovyGens,1,31
1781567174,AltarExtra,1,39
1781567174,TechMines,1,193
1781567174,Altarly,1,28
1781567174,CreakGens,1,31
1781567174,DovyGens,1,31
1781567297,AltarExtra,1,37
1781567297,TechMines,1,194
1781567297,Altarly,1,28
1781567297,CreakGens,1,31
1781567297,DovyGens,1,31
1781567417,AltarExtra,1,40
1781567417,TechMines,1,192
1781567417,Altarly,1,31
1781567417,CreakGens,1,34
1781567417,DovyGens,1,34
1781567533,AltarExtra,1,39
1781567533,TechMines,1,197
1781567533,Altarly,1,30
1781567533,CreakGens,1,33
1781567533,DovyGens,1,37
1781567657,AltarExtra,1,43
1781567657,TechMines,1,195
1781567657,Altarly,1,29
1781567657,CreakGens,1,32
1781567657,DovyGens,1,36
1781567773,AltarExtra,1,45
1781567773,TechMines,1,196
1781567773,Altarly,1,31
1781567773,CreakGens,1,32
1781567773,DovyGens,1,32
1781567892,AltarExtra,1,47
1781567892,TechMines,1,196
1781567892,Altarly,1,29
1781567892,CreakGens,1,31
1781567892,DovyGens,1,33
1781568023,AltarExtra,1,48
1781568023,TechMines,1,196
1781568023,Altarly,1,28
1781568023,CreakGens,1,30
1781568023,DovyGens,1,32
1781568141,AltarExtra,1,47
1781568141,TechMines,1,195
1781568141,Altarly,1,28
1781568141,CreakGens,1,28
1781568141,DovyGens,1,30
1781568252,AltarExtra,1,47
1781568252,TechMines,1,195
1781568252,Altarly,1,32
1781568252,CreakGens,1,30
1781568252,DovyGens,1,32
1781568379,AltarExtra,1,48
1781568379,TechMines,1,198
1781568379,Altarly,1,36
1781568379,CreakGens,1,33
1781568379,DovyGens,1,30
1781568494,AltarExtra,1,47
1781568494,TechMines,1,197
1781568494,Altarly,1,35
1781568494,CreakGens,1,33
1781568494,DovyGens,1,29
1781568618,AltarExtra,1,47
1781568618,TechMines,1,198
1781568618,Altarly,1,35
1781568618,CreakGens,1,33
1781568618,DovyGens,1,29
1781568741,AltarExtra,1,47
1781568741,TechMines,1,198
1781568741,Altarly,1,36
1781568741,CreakGens,1,34
1781568741,DovyGens,1,30
1781568852,AltarExtra,1,46
1781568852,TechMines,1,197
1781568852,Altarly,1,38
1781568852,CreakGens,1,33
1781568852,DovyGens,1,29
1781568905,AltarExtra,1,48
1781568905,TechMines,1,200
1781568905,Altarly,1,40
1781568905,CreakGens,1,33
1781568905,DovyGens,1,29
1781568973,AltarExtra,1,47
1781568973,TechMines,1,196
1781568973,Altarly,1,39
